Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests
junit/extensions/ActiveTestSuite,true,42,430,false,NA,false
junit/extensions/TestDecorator,true,4,210,true,0,true
junit/extensions/package-info,true,NA,NA,false,NA,false
junit/extensions/TestSetup,true,29,174,false,NA,false
junit/extensions/RepeatedTest,true,49,263,true,26,false
junit/textui/TestRunner,true,367,1817,false,NA,false
junit/textui/package-info,true,NA,NA,false,NA,false
junit/textui/ResultPrinter,true,574,1527,true,219,true
junit/runner/Version,true,7,69,true,0,true
junit/runner/TestRunListener,true,1,82,true,0,true
junit/runner/package-info,true,NA,NA,false,NA,false
junit/runner/BaseTestRunner,true,611,2971,false,NA,false
junit/framework/Assert,true,373,2705,true,223,true
junit/framework/JUnit4TestAdapterCache,true,213,747,false,NA,false
junit/framework/ComparisonFailure,true,11,247,true,6,false
junit/framework/Protectable,true,1,8,true,0,true
junit/framework/Test,true,2,14,true,0,true
junit/framework/JUnit4TestAdapter,true,136,802,false,NA,false
junit/framework/AssertionFailedError,true,19,96,true,11,true
junit/framework/TestFailure,true,70,328,true,22,true
junit/framework/ComparisonCompactor,true,424,1757,true,147,true
junit/framework/package-info,true,NA,NA,false,NA,false
junit/framework/TestSuite,true,973,3051,false,NA,false
junit/framework/TestResult,false,NA,NA,false,NA,false
junit/framework/JUnit4TestCaseFacade,true,4,145,true,0,true
junit/framework/TestCase,true,478,2894,true,134,true
junit/framework/TestListener,true,6,44,true,0,true
org/junit/Assert,true,702,4910,false,NA,false
org/junit/ComparisonFailure,true,402,2360,false,NA,false
org/junit/experimental/ParallelComputer,true,111,655,false,NA,false
org/junit/experimental/runners/Enclosed,false,NA,NA,false,NA,false
org/junit/experimental/results/FailureList,true,34,168,true,34,true
org/junit/experimental/results/ResultMatchers,true,142,418,false,NA,false
org/junit/experimental/results/PrintableResult,true,41,331,false,NA,false
org/junit/experimental/categories/Category,true,20,59,false,NA,false
org/junit/experimental/categories/IncludeCategories,true,52,264,false,NA,false
org/junit/experimental/categories/Categories,true,770,4710,false,NA,false
org/junit/experimental/categories/CategoryFilterFactory,true,79,300,false,NA,false
org/junit/experimental/categories/CategoryValidator,true,115,504,false,NA,false
org/junit/experimental/categories/ExcludeCategories,true,52,264,false,NA,false
org/junit/experimental/theories/DataPoints,true,32,97,false,NA,false
org/junit/experimental/theories/ParameterSignature,true,275,2602,false,NA,false
org/junit/experimental/theories/ParametersSuppliedBy,true,22,68,false,NA,false
org/junit/experimental/theories/Theory,true,20,46,false,NA,false
org/junit/experimental/theories/Theories,true,935,3330,false,NA,false
org/junit/experimental/theories/internal/EnumSupplier,true,62,234,true,50,true
org/junit/experimental/theories/internal/ParameterizedAssertionError,false,NA,NA,false,NA,false
org/junit/experimental/theories/internal/AllMembersSupplier,true,652,2664,false,NA,false
org/junit/experimental/theories/internal/BooleanSupplier,true,50,100,true,24,true
org/junit/experimental/theories/internal/Assignments,true,297,1960,false,NA,false
org/junit/experimental/theories/internal/SpecificDataPointsSupplier,true,246,1029,false,NA,false
org/junit/experimental/theories/suppliers/TestedOnSupplier,true,54,176,false,NA,false
org/junit/experimental/theories/suppliers/TestedOn,true,22,65,false,NA,false
org/junit/experimental/theories/FromDataPoints,true,22,62,false,NA,false
org/junit/experimental/theories/DataPoint,true,32,97,false,NA,false
org/junit/experimental/theories/ParameterSupplier,true,1,27,true,2,true
org/junit/experimental/theories/PotentialAssignment,true,92,383,false,NA,false
org/junit/experimental/max/MaxHistory,false,NA,NA,false,NA,false
org/junit/experimental/max/CouldNotReadCoreException,true,0,34,true,0,true
org/junit/experimental/max/MaxCore,true,358,1458,false,NA,false
org/junit/ClassRule,true,14,57,false,NA,false
org/junit/Test,true,44,102,false,NA,false
org/junit/runners/model/FrameworkMethod,false,NA,NA,false,NA,false
org/junit/runners/model/FrameworkMember,true,40,213,false,NA,false
org/junit/runners/model/RunnerScheduler,true,1,14,true,0,true
org/junit/runners/model/TestTimedOutException,false,NA,NA,false,NA,false
org/junit/runners/model/InitializationError,false,NA,NA,false,NA,false
org/junit/runners/model/FrameworkField,false,NA,NA,false,NA,false
org/junit/runners/model/Annotatable,true,4,24,false,NA,false
org/junit/runners/model/NoGenericTypeParametersValidator,true,277,696,false,NA,false
org/junit/runners/model/Statement,true,0,20,true,0,true
org/junit/runners/model/MultipleFailureException,true,99,480,false,NA,false
org/junit/runners/model/RunnerBuilder,false,NA,NA,false,NA,false
org/junit/runners/model/TestClass,true,718,4288,false,NA,false
org/junit/runners/ParentRunner,false,NA,NA,false,NA,false
org/junit/runners/BlockJUnit4ClassRunner,true,823,3403,false,NA,false
org/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParametersFactory,true,0,42,true,0,true
org/junit/runners/parameterized/TestWithParameters,true,144,869,true,75,true
